族群,細產業,檔名,細產業代碼,成分股數,來源網址
被動元件,熱敏電阻,被動元件_熱敏電阻.csv,C023073,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023073
被動元件,濾波器,被動元件_濾波器.csv,C023074,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023074
被動元件,振盪器,被動元件_振盪器.csv,C023075,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023075
被動元件,壓敏電阻,被動元件_壓敏電阻.csv,C023076,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023076
電子其他,電子其他,電子其他_電子其他.csv,C023080,23,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023080
電子其他,廠務工程,電子其他_廠務工程.csv,C023375,12,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023375
電子其他,事務機器,電子其他_事務機器.csv,C023377,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023377
電子其他,辦公用品設備,電子其他_辦公用品設備.csv,C023379,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023379
電子其他,智慧卡相關,電子其他_智慧卡相關.csv,C023725,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023725
電子零件元件,UPS,電子零件元件_UPS.csv,C015040,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C015040
電子零件元件,伺服器機殼,電子零件元件_伺服器機殼.csv,C023017,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023017
電子零件元件,電源供應器,電子零件元件_電源供應器.csv,C023050,27,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023050
電子零件元件,變壓器,電子零件元件_變壓器.csv,C023051,10,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023051
電子零件元件,機殼表面處理,電子零件元件_機殼表面處理.csv,C023053,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023053
電子零件元件,磁性元件,電子零件元件_磁性元件.csv,C023054,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023054
電子零件元件,無線充電,電子零件元件_無線充電.csv,C023055,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023055
電子零件元件,機殼,電子零件元件_機殼.csv,C023070,18,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023070
電子零件元件,連接器,電子零件元件_連接器.csv,C023120,32,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023120
電子零件元件,其他電子零件,電子零件元件_其他電子零件.csv,C023130,22,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023130
電子零件元件,模具沖壓,電子零件元件_模具沖壓.csv,C023134,19,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023134
電子零件元件,樞紐,電子零件元件_樞紐.csv,C023137,5,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023137
電子零件元件,電子零件元件,電子零件元件_電子零件元件.csv,C023139,172,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023139
電子零件元件,鎂鋁合金,電子零件元件_鎂鋁合金.csv,C023154,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023154
電子零件元件,DRAM模組,電子零件元件_DRAM模組.csv,C023391,9,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023391
電子零件元件,FLASH模組,電子零件元件_FLASH模組.csv,C023393,9,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023393
電子零件元件,連接線材,電子零件元件_連接線材.csv,C023530,35,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023530
電子零件元件,音響設備及零件,電子零件元件_音響設備及零件.csv,C023590,9,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023590
電子零件元件,程式開關,電子零件元件_程式開關.csv,C023610,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023610
電子零件元件,CPU SOCKET,電子零件元件_CPU SOCKET.csv,C023924,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023924
電子零件元件,塑膠射出,電子零件元件_塑膠射出.csv,C023925,9,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023925
電子零件元件,記憶體模組,電子零件元件_記憶體模組.csv,C023934,9,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023934
散熱模組,散熱風扇馬達,散熱模組_散熱風扇馬達.csv,C023135,9,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023135
散熱模組,散熱模組,散熱模組_散熱模組.csv,C023153,18,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023153
散熱模組,熱導管,散熱模組_熱導管.csv,C023155,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023155
散熱模組,其他散熱零件,散熱模組_其他散熱零件.csv,C023926,5,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023926
散熱模組,伺服器用散熱模組,散熱模組_伺服器用散熱模組.csv,C023927,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023927
散熱模組,筆記型電腦用散熱模組,散熱模組_筆記型電腦用散熱模組.csv,C023928,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023928
IC設計,DRAM記憶體IC,IC設計_DRAM記憶體IC.csv,C023156,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023156
IC設計,SRAM記憶體IC,IC設計_SRAM記憶體IC.csv,C023157,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023157
IC設計,FLASH記憶體IC,IC設計_FLASH記憶體IC.csv,C023159,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023159
IC設計,DSL晶片組,IC設計_DSL晶片組.csv,C023162,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023162
IC設計,網路卡IC,IC設計_網路卡IC.csv,C023164,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023164
IC設計,集線器IC,IC設計_集線器IC.csv,C023165,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023165
IC設計,無線網路IC,IC設計_無線網路IC.csv,C023166,9,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023166
IC設計,衛星導航晶片組,IC設計_衛星導航晶片組.csv,C023168,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023168
IC設計,智慧卡IC,IC設計_智慧卡IC.csv,C023171,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023171
IC設計,機上盒晶片,IC設計_機上盒晶片.csv,C023172,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023172
IC設計,繪圖IC,IC設計_繪圖IC.csv,C023173,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023173
IC設計,數據機晶片組,IC設計_數據機晶片組.csv,C023174,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023174
IC設計,CPU,IC設計_CPU.csv,C023176,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023176
IC設計,DSP,IC設計_DSP.csv,C023177,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023177
IC設計,馬達IC,IC設計_馬達IC.csv,C023178,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023178
IC設計,電池保護IC,IC設計_電池保護IC.csv,C023179,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023179
IC設計,類比IC,IC設計_類比IC.csv,C023183,15,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023183
IC設計,IO控制IC,IC設計_IO控制IC.csv,C023184,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023184
IC設計,其他IC,IC設計_其他IC.csv,C023185,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023185
IC設計,IC設計軟體,IC設計_IC設計軟體.csv,C023189,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023189
IC設計,IC設計,IC設計_IC設計.csv,C023190,100,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023190
IC設計,晶片組,IC設計_晶片組.csv,C023191,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023191
IC設計,網路通訊IC,IC設計_網路通訊IC.csv,C023192,9,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023192
IC設計,LCD驅動IC,IC設計_LCD驅動IC.csv,C023193,12,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023193
IC設計,消費性IC,IC設計_消費性IC.csv,C023195,18,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023195
IC設計,光碟機驅動IC,IC設計_光碟機驅動IC.csv,C023196,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023196
IC設計,LCD控制IC,IC設計_LCD控制IC.csv,C023197,5,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023197
IC設計,PC週邊IC,IC設計_PC週邊IC.csv,C023198,11,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023198
IC設計,MCU,IC設計_MCU.csv,C023199,18,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023199
IC設計,設計IP,IC設計_設計IP.csv,C023206,11,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023206
IC設計,影音IC,IC設計_影音IC.csv,C023207,27,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023207
IC設計,ASIC,IC設計_ASIC.csv,C023209,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023209
IC設計,記憶卡IC,IC設計_記憶卡IC.csv,C023221,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023221
IC設計,CMOS晶片,IC設計_CMOS晶片.csv,C023222,5,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023222
IC設計,嵌入式晶片,IC設計_嵌入式晶片.csv,C023223,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023223
IC設計,感測元件,IC設計_感測元件.csv,C023224,5,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023224
IC設計,生物辨識IC,IC設計_生物辨識IC.csv,C023225,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023225
IC設計,高速傳輸介面IC,IC設計_高速傳輸介面IC.csv,C023226,8,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023226
IC設計,SSD控制IC,IC設計_SSD控制IC.csv,C023227,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023227
IC設計,電力線載波晶片,IC設計_電力線載波晶片.csv,C023228,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023228
IC設計,安全監控IC,IC設計_安全監控IC.csv,C023229,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023229
IC設計,LED驅動IC,IC設計_LED驅動IC.csv,C023332,8,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023332
IC設計,數位電視IC,IC設計_數位電視IC.csv,C023333,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023333
IC設計,觸控IC,IC設計_觸控IC.csv,C023334,12,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023334
IC設計,MEMS,IC設計_MEMS.csv,C023336,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023336
IC設計,光通訊IC,IC設計_光通訊IC.csv,C023504,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023504
IC設計,BIOS,IC設計_BIOS.csv,C023703,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023703
IC設計,電源管理IC,IC設計_電源管理IC.csv,C023711,9,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023711
IC設計,USB IC,IC設計_USB IC.csv,C023712,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023712
IC設計,AI晶片,IC設計_AI晶片.csv,C023713,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023713
IC設計,多媒體晶片,IC設計_多媒體晶片.csv,C023714,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023714
IC設計,車用晶片,IC設計_車用晶片.csv,C023715,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023715
IC設計,RISC-V,IC設計_RISC-V.csv,C023716,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023716
IC設計,SOC,IC設計_SOC.csv,C023717,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023717
IC設計,FPGA,IC設計_FPGA.csv,C023718,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023718
IC設計,TWS晶片,IC設計_TWS晶片.csv,C023719,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023719
IC封裝測試,IC封裝,IC封裝測試_IC封裝.csv,C023200,16,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023200
IC封裝測試,IC測試,IC封裝測試_IC測試.csv,C023201,22,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023201
IC封裝測試,IC封裝測試,IC封裝測試_IC封裝測試.csv,C023203,25,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023203
IC封裝測試,LCD驅動IC封裝,IC封裝測試_LCD驅動IC封裝.csv,C023204,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023204
IC封裝測試,測試介面,IC封裝測試_測試介面.csv,C023262,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023262
印刷電路板相關,玻纖布,印刷電路板相關_玻纖布.csv,C023100,5,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023100
印刷電路板相關,雷射鑽孔機、鑽頭,印刷電路板相關_雷射鑽孔機、鑽頭.csv,C023103,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023103
印刷電路板相關,PCB材料,印刷電路板相關_PCB材料.csv,C023105,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023105
印刷電路板相關,軟板,印刷電路板相關_軟板.csv,C023152,8,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023152
印刷電路板相關,軟板基板,印刷電路板相關_軟板基板.csv,C023161,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023161
印刷電路板相關,印刷電路板,印刷電路板相關_印刷電路板.csv,C023210,30,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023210
印刷電路板相關,銅箔基板,印刷電路板相關_銅箔基板.csv,C023211,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023211
印刷電路板相關,銅箔,印刷電路板相關_銅箔.csv,C023212,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023212
印刷電路板相關,印刷電路板相關,印刷電路板相關_印刷電路板相關.csv,C023219,62,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023219
印刷電路板相關,軟板PI,印刷電路板相關_軟板PI.csv,C023278,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023278
印刷電路板相關,HDI板,印刷電路板相關_HDI板.csv,C023279,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023279
顯示器,顯示器,顯示器_顯示器.csv,C023230,19,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023230
顯示器,投影機,顯示器_投影機.csv,C023231,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023231
顯示器,投影機零件,顯示器_投影機零件.csv,C023232,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023232
顯示器,顯示器零件,顯示器_顯示器零件.csv,C023235,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023235
顯示器,3D顯示相關,顯示器_3D顯示相關.csv,C023236,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023236
顯示器,LCD顯示器,顯示器_LCD顯示器.csv,C023237,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023237
顯示器,數位看板,顯示器_數位看板.csv,C023238,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023238
光碟片,光碟片,光碟片_光碟片.csv,C023270,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023270
光碟片,碟片預錄,光碟片_碟片預錄.csv,C023271,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023271
網通設備,用戶端設備,網通設備_用戶端設備.csv,C023261,27,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023261
網通設備,網路電話(VOIP),網通設備_網路電話(VOIP).csv,C023273,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023273
網通設備,無線網路設備系統(WLAN),網通設備_無線網路設備系統(WLAN).csv,C023274,20,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023274
網通設備,多軌道衛星,網通設備_多軌道衛星.csv,C023275,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023275
網通設備,低軌道衛星,網通設備_低軌道衛星.csv,C023276,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023276
網通設備,低軌衛星地面接收器,網通設備_低軌衛星地面接收器.csv,C023277,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023277
網通設備,網通設備,網通設備_網通設備.csv,C023280,70,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023280
網通設備,電信設備,網通設備_電信設備.csv,C023283,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023283
網通設備,衛星通訊設備,網通設備_衛星通訊設備.csv,C023286,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023286
網通設備,資安設備,網通設備_資安設備.csv,C023287,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023287
網通設備,天線,網通設備_天線.csv,C023298,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023298
網通設備,接取設備,網通設備_接取設備.csv,C023310,11,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023310
網通設備,數據機,網通設備_數據機.csv,C023311,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023311
網通設備,5G通訊設備,網通設備_5G通訊設備.csv,C023312,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023312
網通設備,物聯網裝置,網通設備_物聯網裝置.csv,C023314,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023314
網通設備,區域網路,網通設備_區域網路.csv,C023315,8,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023315
網通設備,通訊設備零組件,網通設備_通訊設備零組件.csv,C023401,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023401
網通設備,衛星導航,網通設備_衛星導航.csv,C023402,5,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023402
網通設備,小型衛星地面站,網通設備_小型衛星地面站.csv,C023403,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023403
網通設備,基地台,網通設備_基地台.csv,C023404,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023404
網通設備,網路交換器,網通設備_網路交換器.csv,C023405,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023405
網通設備,低雜訊降頻器,網通設備_低雜訊降頻器.csv,C023406,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023406
網通設備,4G通訊設備,網通設備_4G通訊設備.csv,C023407,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023407
網通設備,RFID相關,網通設備_RFID相關.csv,C023408,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023408
網通設備,近場通訊(NFC),網通設備_近場通訊(NFC).csv,C023409,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023409
手機,手機,手機_手機.csv,C023288,8,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023288
手機,手機製造,手機_手機製造.csv,C023293,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023293
手機,智慧型手機,手機_智慧型手機.csv,C023399,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023399
通訊服務,電信／數據服務,通訊服務_電信／數據服務.csv,C023285,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023285
通訊服務,通訊服務,通訊服務_通訊服務.csv,C023290,6,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023290
通訊服務,行動通訊,通訊服務_行動通訊.csv,C023502,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023502
電子通路,電腦通路商,電子通路_電腦通路商.csv,C023350,10,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023350
電子通路,手機零售通路商,電子通路_手機零售通路商.csv,C023351,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023351
電子通路,IC零組件通路商,電子通路_IC零組件通路商.csv,C023352,27,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023352
電子通路,電子元件代理商,電子通路_電子元件代理商.csv,C023353,31,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023353
電子通路,3C通路商,電子通路_3C通路商.csv,C023357,8,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023357
電子通路,半導體材料通路商,電子通路_半導體材料通路商.csv,C023358,5,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023358
電子通路,電子通路,電子通路_電子通路.csv,C023359,70,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023359
軟體業,資訊安全,軟體業_資訊安全.csv,C023313,13,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023313
軟體業,系統整合,軟體業_系統整合.csv,C023340,51,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023340
軟體業,作業系統,軟體業_作業系統.csv,C023341,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023341
軟體業,電子支付,軟體業_電子支付.csv,C023342,5,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023342
軟體業,軟體業,軟體業_軟體業.csv,C023360,87,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023360
軟體業,套裝軟體,軟體業_套裝軟體.csv,C023361,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023361
軟體業,資料庫,軟體業_資料庫.csv,C023363,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023363
軟體業,企業資源規劃,軟體業_企業資源規劃.csv,C023364,8,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023364
軟體業,大數據,軟體業_大數據.csv,C023365,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023365
軟體業,客戶關係管理,軟體業_客戶關係管理.csv,C023366,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023366
軟體業,軟體通路／代理,軟體業_軟體通路／代理.csv,C023367,13,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023367
軟體業,應用軟體,軟體業_應用軟體.csv,C023368,15,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023368
軟體業,人工智慧,軟體業_人工智慧.csv,C023369,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023369
軟體業,虛擬實境,軟體業_虛擬實境.csv,C023371,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023371
設備儀器商,檢測驗證服務,設備儀器商_檢測驗證服務.csv,C023081,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023081
設備儀器商,PCB相關設備,設備儀器商_PCB相關設備.csv,C023104,17,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023104
設備儀器商,半導體製程設備,設備儀器商_半導體製程設備.csv,C023326,45,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023326
設備儀器商,IC檢測設備,設備儀器商_IC檢測設備.csv,C023328,9,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023328
設備儀器商,設備儀器商,設備儀器商_設備儀器商.csv,C023370,98,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023370
設備儀器商,LED設備,設備儀器商_LED設備.csv,C023372,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023372
設備儀器商,面板設備,設備儀器商_面板設備.csv,C023373,12,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023373
設備儀器商,觸控面板設備,設備儀器商_觸控面板設備.csv,C023374,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023374
設備儀器商,太陽能設備,設備儀器商_太陽能設備.csv,C023376,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023376
設備儀器商,量測儀器,設備儀器商_量測儀器.csv,C023378,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023378
設備儀器商,封測用設備,設備儀器商_封測用設備.csv,C023852,16,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023852
IC製造,非揮發性記憶體,IC製造_非揮發性記憶體.csv,C023160,5,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023160
IC製造,DRAM,IC製造_DRAM.csv,C023170,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023170
IC製造,IC生產,IC製造_IC生產.csv,C023180,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023180
IC製造,晶圓代工,IC製造_晶圓代工.csv,C023181,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023181
IC製造,砷化鎵相關,IC製造_砷化鎵相關.csv,C023187,7,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023187
IC製造,其他半導體耗材,IC製造_其他半導體耗材.csv,C023263,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023263
IC製造,第三類半導體,IC製造_第三類半導體.csv,C023265,8,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023265
IC製造,光通訊元件磊晶,IC製造_光通訊元件磊晶.csv,C023319,4,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023319
IC製造,光罩,IC製造_光罩.csv,C023320,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023320
IC製造,磊晶,IC製造_磊晶.csv,C023321,2,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023321
IC製造,矽晶圓,IC製造_矽晶圓.csv,C023322,10,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023322
IC製造,化合物晶圓,IC製造_化合物晶圓.csv,C023323,3,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023323
IC製造,氧化物晶圓,IC製造_氧化物晶圓.csv,C023324,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023324
IC製造,藍寶石晶棒,IC製造_藍寶石晶棒.csv,C023329,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023329
IC製造,IC製造,IC製造_IC製造.csv,C023390,35,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023390
分離式元件,分離式元件,分離式元件_分離式元件.csv,C023394,22,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023394
分離式元件,二極體,分離式元件_二極體.csv,C023395,11,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023395
分離式元件,電晶體,分離式元件_電晶體.csv,C023396,18,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023396
INTERNET應用與服務,INTERNET應用與服務,INTERNET應用與服務_INTERNET應用與服務.csv,C023400,18,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023400
INTERNET應用與服務,搜尋引擎,INTERNET應用與服務_搜尋引擎.csv,C023411,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023411
INTERNET應用與服務,入口網站,INTERNET應用與服務_入口網站.csv,C023412,0,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023412
INTERNET應用與服務,電商平台,INTERNET應用與服務_電商平台.csv,C023413,14,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023413
INTERNET應用與服務,社群網站與媒體,INTERNET應用與服務_社群網站與媒體.csv,C023416,1,https://www.moneydj.com/z/zh/zha/zh00.djhtm?a=C023416
